run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
6,uf50016.cnf,,,,,,,
6,uf50017.cnf,,,,,,,
6,uf50018.cnf,,,,,,,
6,uf50019.cnf,,,,,,,
6,uf50020.cnf,,,,,,,
6,uf50021.cnf,,,,,,,
6,uf50022.cnf,,,,,,,
6,uf50023.cnf,,,,,,,
6,uf50024.cnf,,,,,,,
6,uf50025.cnf,,,,,,,
6,uf50026.cnf,,,,,,,
6,uf50027.cnf,,,,,,,
6,uf50028.cnf,9.81962731666863,0.5,0.0,227.0,80.0,[],[]
6,uf50029.cnf,,,,,,,
6,uf50030.cnf,,,,,,,
6,uf50031.cnf,,,,,,,
6,uf50032.cnf,,,,,,,
6,uf50033.cnf,,,,,,,
6,uf50034.cnf,6.216184901073575,0.5,0.0,112.0,39.0,[],[]
6,uf50035.cnf,,,,,,,
6,uf50036.cnf,,,,,,,
6,uf50037.cnf,,,,,,,
6,uf50038.cnf,,,,,,,
6,uf50039.cnf,,,,,,,
6,uf50040.cnf,,,,,,,
6,uf50041.cnf,,,,,,,
6,uf50042.cnf,,,,,,,
6,uf50043.cnf,,,,,,,
6,uf50044.cnf,,,,,,,
6,uf50045.cnf,,,,,,,
6,uf50046.cnf,14.14657362550497,0.5,0.0,584.0,116.0,[],[]
6,uf50047.cnf,,,,,,,
6,uf50048.cnf,,,,,,,
6,uf50049.cnf,,,,,,,
6,uf50050.cnf,,,,,,,
6,uf50051.cnf,3.0499863401055336,0.5,0.0,41.0,32.0,[],[]
6,uf50052.cnf,,,,,,,
6,uf50053.cnf,,,,,,,
6,uf50054.cnf,,,,,,,
6,uf50055.cnf,,,,,,,
6,uf50056.cnf,,,,,,,
6,uf50057.cnf,,,,,,,
6,uf50058.cnf,,,,,,,
6,uf50059.cnf,24.95172803197056,0.5,0.0,567.0,183.0,[],[]
6,uf50060.cnf,,,,,,,
6,uf50061.cnf,14.979929015040398,0.5,0.0,164.0,123.0,[],[]
6,uf50062.cnf,8.150435985065997,0.5,0.0,210.0,68.0,[],[]
6,uf50063.cnf,,,,,,,
6,uf50064.cnf,,,,,,,
6,uf50065.cnf,,,,,,,
6,uf50066.cnf,,,,,,,
6,uf50067.cnf,,,,,,,
6,uf50068.cnf,,,,,,,
6,uf50069.cnf,,,,,,,
6,uf50070.cnf,,,,,,,
6,uf50071.cnf,,,,,,,
6,uf50072.cnf,,,,,,,
6,uf50073.cnf,,,,,,,
6,uf50074.cnf,,,,,,,
6,uf50075.cnf,,,,,,,
6,uf50076.cnf,,,,,,,
6,uf50077.cnf,,,,,,,
6,uf50078.cnf,,,,,,,
6,uf50079.cnf,,,,,,,
6,uf50080.cnf,,,,,,,
6,uf50081.cnf,,,,,,,
6,uf50082.cnf,14.026749918237329,0.5,0.0,255.0,111.0,[],[]
6,uf50083.cnf,30.569212801754475,0.5,0.0,547.0,263.0,[],[]
6,uf50084.cnf,,,,,,,
6,uf50085.cnf,,,,,,,
6,uf50086.cnf,,,,,,,
6,uf50087.cnf,,,,,,,
6,uf50088.cnf,,,,,,,
6,uf50089.cnf,,,,,,,
6,uf50090.cnf,,,,,,,
6,uf50091.cnf,,,,,,,
6,uf50092.cnf,,,,,,,
6,uf50093.cnf,,,,,,,
6,uf50094.cnf,,,,,,,
6,uf50095.cnf,,,,,,,
6,uf50096.cnf,,,,,,,
6,uf50097.cnf,,,,,,,
6,uf50098.cnf,,,,,,,
6,uf50099.cnf,8.07456055097282,0.5,0.0,263.0,80.0,[],[]
6,uf500100.cnf,,,,,,,
7,uf5001.cnf,,,,,,,
7,uf5002.cnf,,,,,,,
7,uf5003.cnf,,,,,,,
7,uf5004.cnf,,,,,,,
7,uf5005.cnf,,,,,,,
7,uf5006.cnf,,,,,,,
7,uf5007.cnf,,,,,,,
7,uf5008.cnf,,,,,,,
7,uf5009.cnf,,,,,,,
7,uf50010.cnf,,,,,,,
7,uf50011.cnf,,,,,,,
7,uf50012.cnf,75.13468541856855,0.5,0.0,1217.0,645.0,[],[]
7,uf50013.cnf,,,,,,,
7,uf50014.cnf,,,,,,,
7,uf50015.cnf,,,,,,,
7,uf50016.cnf,,,,,,,
7,uf50017.cnf,,,,,,,
7,uf50018.cnf,,,,,,,
7,uf50019.cnf,,,,,,,
7,uf50020.cnf,,,,,,,
7,uf50021.cnf,,,,,,,
7,uf50022.cnf,,,,,,,
7,uf50023.cnf,,,,,,,
7,uf50024.cnf,,,,,,,
7,uf50025.cnf,,,,,,,
7,uf50026.cnf,,,,,,,
7,uf50027.cnf,,,,,,,
7,uf50028.cnf,3.2293879576027393,0.5,0.0,36.0,35.0,[],[]
7,uf50029.cnf,,,,,,,
7,uf50030.cnf,,,,,,,
7,uf50031.cnf,,,,,,,
7,uf50032.cnf,,,,,,,
7,uf50033.cnf,,,,,,,
7,uf50034.cnf,6.379129515960813,0.5,0.0,104.0,55.0,[],[]
7,uf50035.cnf,,,,,,,
7,uf50036.cnf,,,,,,,
7,uf50037.cnf,,,,,,,
7,uf50038.cnf,,,,,,,
7,uf50039.cnf,,,,,,,
7,uf50040.cnf,,,,,,,
7,uf50041.cnf,,,,,,,
7,uf50042.cnf,,,,,,,
7,uf50043.cnf,,,,,,,
7,uf50044.cnf,,,,,,,
7,uf50045.cnf,,,,,,,
7,uf50046.cnf,6.664923992007971,0.5,0.0,137.0,64.0,[],[]
7,uf50047.cnf,,,,,,,
7,uf50048.cnf,,,,,,,
7,uf50049.cnf,,,,,,,
7,uf50050.cnf,,,,,,,
7,uf50051.cnf,7.801193637773395,0.5,0.0,155.0,70.0,[],[]
7,uf50052.cnf,,,,,,,
7,uf50053.cnf,,,,,,,
7,uf50054.cnf,,,,,,,
7,uf50055.cnf,,,,,,,
7,uf50056.cnf,,,,,,,
7,uf50057.cnf,,,,,,,
7,uf50058.cnf,,,,,,,
7,uf50059.cnf,,,,,,,
7,uf50060.cnf,,,,,,,
7,uf50061.cnf,,,,,,,
7,uf50062.cnf,,,,,,,
7,uf50063.cnf,,,,,,,
7,uf50064.cnf,,,,,,,
7,uf50065.cnf,,,,,,,
7,uf50066.cnf,,,,,,,
7,uf50067.cnf,,,,,,,
7,uf50068.cnf,,,,,,,
7,uf50069.cnf,,,,,,,
7,uf50070.cnf,,,,,,,
7,uf50071.cnf,,,,,,,
7,uf50072.cnf,,,,,,,
7,uf50073.cnf,,,,,,,
7,uf50074.cnf,,,,,,,
7,uf50075.cnf,,,,,,,
7,uf50076.cnf,,,,,,,
7,uf50077.cnf,,,,,,,
7,uf50078.cnf,,,,,,,
7,uf50079.cnf,5.603722585365176,0.5,0.0,74.0,49.0,[],[]
7,uf50080.cnf,,,,,,,
7,uf50081.cnf,,,,,,,
7,uf50082.cnf,,,,,,,
7,uf50083.cnf,,,,,,,
7,uf50084.cnf,,,,,,,
7,uf50085.cnf,,,,,,,
7,uf50086.cnf,,,,,,,
7,uf50087.cnf,,,,,,,
7,uf50088.cnf,,,,,,,
7,uf50089.cnf,,,,,,,
7,uf50090.cnf,,,,,,,
7,uf50091.cnf,,,,,,,
